id,name,linkedin_url,website,geography,industry,company_headcount,employees_on_linkedin,companyId
180,Juice Generation,https://www.linkedin.com/sales/accounts/insights?companyId=3186025,http://www.juicegeneration.com,Greater New York City Area,Food,201-500,59 employees on LinkedIn,3186025
181,"TYR Sport, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=155541,http://www.tyr.com/careers,Greater New York City Area,Sporting Goods,201-500,156 employees on LinkedIn,155541
182,Community Coffee,https://www.linkedin.com/sales/accounts/insights?companyId=54807,http://www.communitycoffee.com,"Baton Rouge, Louisiana Area",Food,501-1000,526 employees on LinkedIn,54807
183,DS Services,https://www.linkedin.com/sales/accounts/insights?companyId=10587,http://dsservices.com,Greater Atlanta Area,Food,1001-5000,"1,446 employees on LinkedIn",10587
184,Auntie Anne's LLC,https://www.linkedin.com/sales/accounts/insights?companyId=58110,http://www.auntieannes.com,"Lancaster, Pennsylvania Area",Food,201-500,"1,267 employees on LinkedIn",58110
185,Boulevard Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=98302,http://www.boulevard.com,"Kansas City, Missouri Area",Food,201-500,112 employees on LinkedIn,98302
186,VIZIO,https://www.linkedin.com/sales/accounts/insights?companyId=150048,http://www.VIZIO.com,"Orange County, California Area",Consumer Electronics,201-500,426 employees on LinkedIn,150048
187,ZX Ventures,https://www.linkedin.com/sales/accounts/insights?companyId=10638748,http://zx-ventures.com/,Greater New York City Area,Food,201-500,273 employees on LinkedIn,10638748
188,My Fit Foods,https://www.linkedin.com/sales/accounts/insights?companyId=558701,http://www.myfitfoods.com,"Austin, Texas Area",Food,501-1000,266 employees on LinkedIn,558701
189,"Royal Cup, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=53158,http://www.royalcupcoffee.com,"Birmingham, Alabama Area",Food,501-1000,531 employees on LinkedIn,53158
190,Srixon/ Cleveland Golf/ XXIO,https://www.linkedin.com/sales/accounts/insights?companyId=25261,http://www.clevelandgolf.com,"Orange County, California Area",Sporting Goods,201-500,272 employees on LinkedIn,25261
191,Harmless Harvest,https://www.linkedin.com/sales/accounts/insights?companyId=2960331,http://harmlessharvest.com,San Francisco Bay Area,Food,201-500,120 employees on LinkedIn,2960331
192,Colt's Manufacturing Company LLC,https://www.linkedin.com/sales/accounts/insights?companyId=254189,http://www.colt.com,"Hartford, Connecticut Area",Sporting Goods,501-1000,168 employees on LinkedIn,254189
193,Bob's Red Mill,https://www.linkedin.com/sales/accounts/insights?companyId=432185,http://bobsredmill.com,"Portland, Oregon Area",Food,201-500,216 employees on LinkedIn,432185
194,"Desert de Oro Foods, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=342940,http://www.tacos.com,"Las Vegas, Nevada Area",Food,1001-5000,71 employees on LinkedIn,342940
195,"National DCP, LLC",https://www.linkedin.com/sales/accounts/insights?companyId=1257738,http://nationaldcp.com,Greater Atlanta Area,Food,1001-5000,451 employees on LinkedIn,1257738
196,GRUPO LALA INTERNATIONAL,https://www.linkedin.com/sales/accounts/insights?companyId=215273,http://www.lala.com.mx,Dallas/Fort Worth Area,Food,10001,121 employees on LinkedIn,215273
197,LaCroix Sparkling Water Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=10231892,http://www.lacroixwater.com,Miami/Fort Lauderdale Area,Food,1001-5000,37 employees on LinkedIn,10231892
198,"Pinkberry Ventures, Inc",https://www.linkedin.com/sales/accounts/insights?companyId=342094,http://www.pinkberry.com,Greater Los Angeles Area,Food,201-500,284 employees on LinkedIn,342094
199,Bridgestone Golf,https://www.linkedin.com/sales/accounts/insights?companyId=138268,http://bridgestonegolf.com,Greater Atlanta Area,Sporting Goods,10001,188 employees on LinkedIn,138268
200,"Swire Coca-Cola, USA",https://www.linkedin.com/sales/accounts/insights?companyId=2198856,http://www.swirecc.com,Greater Salt Lake City Area,Food,5001-10000,"1,289 employees on LinkedIn",2198856
201,Rand McNally,https://www.linkedin.com/sales/accounts/insights?companyId=165655,http://www.randmcnally.com,Greater Chicago Area,Consumer Electronics,201-500,272 employees on LinkedIn,165655
202,LevelUp,https://www.linkedin.com/sales/accounts/insights?companyId=2317688,http://www.thelevelup.com,Greater Boston Area,Food,201-500,236 employees on LinkedIn,2317688
203,Synapse Product Development,https://www.linkedin.com/sales/accounts/insights?companyId=9389,http://www.synapse.com/,Greater Seattle Area,Consumer Electronics,201-500,182 employees on LinkedIn,9389
204,Pepsi-Cola of Central New England,https://www.linkedin.com/sales/accounts/insights?companyId=2205807,http://www.pepsinewengland.com,Greater Boston Area,Food,201-500,186 employees on LinkedIn,2205807
205,Savant Systems,https://www.linkedin.com/sales/accounts/insights?companyId=106517,http://www.savant.com,"Barnstable/Yarmouth, Massachusetts Area",Consumer Electronics,201-500,173 employees on LinkedIn,106517
206,Sound United,https://www.linkedin.com/sales/accounts/insights?companyId=4996184,http://www.soundunited.com,Greater San Diego Area,Consumer Electronics,201-500,251 employees on LinkedIn,4996184
207,Sensient Food Color,https://www.linkedin.com/sales/accounts/insights?companyId=3689599,http://www.sensientfoodcolors.com,Greater St. Louis Area,Food,1001-5000,191 employees on LinkedIn,3689599
208,PureCircle,https://www.linkedin.com/sales/accounts/insights?companyId=253563,http://www.purecircle.com,United States,Food,1001-5000,287 employees on LinkedIn,253563
209,Carlo's Bakery,https://www.linkedin.com/sales/accounts/insights?companyId=1654601,http://www.carlosbakery.com,Greater New York City Area,Food,501-1000,210 employees on LinkedIn,1654601
210,Yogurtland,https://www.linkedin.com/sales/accounts/insights?companyId=639389,http://www.yogurt-land.com,"Orange County, California Area",Food,201-500,519 employees on LinkedIn,639389
211,Optoma Technology,https://www.linkedin.com/sales/accounts/insights?companyId=56407,http://www.optoma.com,San Francisco Bay Area,Consumer Electronics,201-500,211 employees on LinkedIn,56407
212,Foodbuy USA,https://www.linkedin.com/sales/accounts/insights?companyId=38990,http://www.foodbuy.com,"Charlotte, North Carolina Area",Food,201-500,333 employees on LinkedIn,38990
213,CULINAIRE,https://www.linkedin.com/sales/accounts/insights?companyId=716531,http://www.culinaireintl.com,Dallas/Fort Worth Area,Food,501-1000,243 employees on LinkedIn,716531
214,King Arthur Flour,https://www.linkedin.com/sales/accounts/insights?companyId=575261,https://www.kingarthurflour.com,"Glens Falls, New York Area",Food,201-500,198 employees on LinkedIn,575261
215,Chef'd,https://www.linkedin.com/sales/accounts/insights?companyId=3811763,http://www.chefd.com,Greater Los Angeles Area,Food,201-500,176 employees on LinkedIn,3811763
216,LiDestri Food,https://www.linkedin.com/sales/accounts/insights?companyId=154077,http://www.lidestrifoodanddrink.com,"Rochester, New York Area",Food,1001-5000,409 employees on LinkedIn,154077
217,S,https://www.linkedin.com/sales/accounts/insights?companyId=121866,http://www.sdcoffeetea.com,"Charlotte, North Carolina Area",Food,501-1000,493 employees on LinkedIn,121866
218,"Cheney Brothers, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=141215,http://www.cheneybrothers.com,"West Palm Beach, Florida Area",Food,1001-5000,819 employees on LinkedIn,141215
219,Good Eggs,https://www.linkedin.com/sales/accounts/insights?companyId=2563808,http://goodeggs.com,San Francisco Bay Area,Food,201-500,165 employees on LinkedIn,2563808
220,"Baldor Specialty Foods, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=573095,http://www.baldorfood.com,Greater New York City Area,Food,1001-5000,254 employees on LinkedIn,573095
221,Manhattan Beer Distributors,https://www.linkedin.com/sales/accounts/insights?companyId=1417447,http://www.manhattanbeer.com,Greater New York City Area,Food,1001-5000,488 employees on LinkedIn,1417447
222,"Diamond Foods, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=864037,http://www.diamondfoods.com,San Francisco Bay Area,Food,1001-5000,309 employees on LinkedIn,864037
223,Monin Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=132206,http://www.monin.com,United States,Food,201-500,337 employees on LinkedIn,132206
224,BENCHMADE,https://www.linkedin.com/sales/accounts/insights?companyId=1268806,http://www.benchmade.com,"Portland, Oregon Area",Sporting Goods,201-500,139 employees on LinkedIn,1268806
225,Nature's Bakery,https://www.linkedin.com/sales/accounts/insights?companyId=2741239,http://www.naturesbakery.com,"Reno, Nevada Area",Food,201-500,122 employees on LinkedIn,2741239
226,"CytoSport, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=136896,http://www.cytosport.com,San Francisco Bay Area,Food,201-500,171 employees on LinkedIn,136896
227,MidwayUSA,https://www.linkedin.com/sales/accounts/insights?companyId=611312,http://www.midwayusa.com,"Columbia, Missouri Area",Sporting Goods,201-500,221 employees on LinkedIn,611312
228,CulinArt Managed Dining Services,https://www.linkedin.com/sales/accounts/insights?companyId=1137054,http://www.culinartinc.com,Greater New York City Area,Food,1001-5000,263 employees on LinkedIn,1137054
229,The ICEE Company,https://www.linkedin.com/sales/accounts/insights?companyId=56982,http://www.icee.com,United States,Food,1001-5000,357 employees on LinkedIn,56982
230,Yakima Products,https://www.linkedin.com/sales/accounts/insights?companyId=29182,http://www.yakima.com,"Portland, Oregon Area",Sporting Goods,201-500,141 employees on LinkedIn,29182
231,Intelligentsia Coffee Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=132623,https://intelligentsiacoffee.com,Greater Chicago Area,Food,201-500,128 employees on LinkedIn,132623
232,City Sports,https://www.linkedin.com/sales/accounts/insights?companyId=38720,http://www.citysports.com,Greater New York City Area,Sporting Goods,501-1000,181 employees on LinkedIn,38720
233,MC Sports,https://www.linkedin.com/sales/accounts/insights?companyId=1200338,http://www.mcsports.com,"Greater Grand Rapids, Michigan Area",Sporting Goods,1001-5000,395 employees on LinkedIn,1200338
234,Karl Strauss Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=1111145,http://www.karlstrauss.com,Greater San Diego Area,Food,501-1000,294 employees on LinkedIn,1111145
235,Franklin Sports,https://www.linkedin.com/sales/accounts/insights?companyId=91455,http://www.franklinsports.com,Greater Boston Area,Sporting Goods,201-500,126 employees on LinkedIn,91455
236,Stella,https://www.linkedin.com/sales/accounts/insights?companyId=1097546,http://www.stellaandchewys.com,Greater Milwaukee Area,Food,201-500,98 employees on LinkedIn,1097546
237,"Canteen, NA",https://www.linkedin.com/sales/accounts/insights?companyId=2767555,http://Canteen.com,"Charlotte, North Carolina Area",Food,5001-10000,640 employees on LinkedIn,2767555
238,Monoprice,https://www.linkedin.com/sales/accounts/insights?companyId=1222731,http://www.monoprice.com,Greater Los Angeles Area,Consumer Electronics,201-500,145 employees on LinkedIn,1222731
239,Performance Bicycle,https://www.linkedin.com/sales/accounts/insights?companyId=304956,http://www.performancebike.com,"Raleigh-Durham, North Carolina Area",Sporting Goods,1001-5000,452 employees on LinkedIn,304956
240,The Briad Restaurant Group,https://www.linkedin.com/sales/accounts/insights?companyId=1031701,http://www.briad.com,Greater New York City Area,Food,1001-5000,225 employees on LinkedIn,1031701
241,D'Artagnan,https://www.linkedin.com/sales/accounts/insights?companyId=80467,http://www.dartagnan.com/,Greater New York City Area,Food,201-500,151 employees on LinkedIn,80467
242,G3 Enterprises,https://www.linkedin.com/sales/accounts/insights?companyId=34778,http://www.g3enterprises.com/,"Modesto, California Area",Food,501-1000,347 employees on LinkedIn,34778
243,Bevolution Group,https://www.linkedin.com/sales/accounts/insights?companyId=1455346,http://bevolutiongroup.com,Greater Chicago Area,Food,201-500,134 employees on LinkedIn,1455346
244,Talking Rain Beverage Company®,https://www.linkedin.com/sales/accounts/insights?companyId=128634,http://www.talkingrain.com/,Greater Seattle Area,Food,201-500,311 employees on LinkedIn,128634
245,Cambro Manufacturing,https://www.linkedin.com/sales/accounts/insights?companyId=80823,http://www.cambro.com,"Orange County, California Area",Food,1001-5000,301 employees on LinkedIn,80823
246,J,https://www.linkedin.com/sales/accounts/insights?companyId=69292,http://www.jjsnack.com,Greater Philadelphia Area,Food,1001-5000,421 employees on LinkedIn,69292
247,"Ovations Food Services, LP",https://www.linkedin.com/sales/accounts/insights?companyId=751522,http://www.ovationsfoodservices.com,"Tampa/St. Petersburg, Florida Area",Food,5001-10000,532 employees on LinkedIn,751522
248,Innophos,https://www.linkedin.com/sales/accounts/insights?companyId=75384,http://www.innophos.com,Greater New York City Area,Food,1001-5000,552 employees on LinkedIn,75384
249,Heinz Foods SA,https://www.linkedin.com/sales/accounts/insights?companyId=935697,http://www.heinz.co.za,United States,Food,501-1000,222 employees on LinkedIn,935697
250,D.G.Yuengling,https://www.linkedin.com/sales/accounts/insights?companyId=1770008,http://www.yuengling.com,"Scranton, Pennsylvania Area",Food,201-500,143 employees on LinkedIn,1770008
251,Red Bull Distribution Company,https://www.linkedin.com/sales/accounts/insights?companyId=10611993,http://redbulldistributioncompany.com,United States,Food,1001-5000,445 employees on LinkedIn,10611993
252,Food for Thought,https://www.linkedin.com/sales/accounts/insights?companyId=895016,http://www.foodforthoughtchicago.com,Greater Chicago Area,Food,201-500,184 employees on LinkedIn,895016
253,Yuneec USA Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=3552698,http://www.yuneec.com,Greater Los Angeles Area,Consumer Electronics,1001-5000,75 employees on LinkedIn,3552698
254,D M Group,https://www.linkedin.com/sales/accounts/insights?companyId=10796,https://www.linkedin.com/company/4996184/,United States,Consumer Electronics,1001-5000,186 employees on LinkedIn,10796
255,"Fareway Stores, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=3044572,http://www.fareway.com,"Des Moines, Iowa Area",Food,10001,876 employees on LinkedIn,3044572
256,Gigi's Cupcakes Franchise,https://www.linkedin.com/sales/accounts/insights?companyId=698792,http://www.gigiscupcakesusa.com,United States,Food,201-500,251 employees on LinkedIn,698792
257,McMenamins Pubs,https://www.linkedin.com/sales/accounts/insights?companyId=56150,https://www.mcmenamins.com/,"Portland, Oregon Area",Food,1001-5000,580 employees on LinkedIn,56150
258,C,https://www.linkedin.com/sales/accounts/insights?companyId=491369,http://www.cnf-foods.com,Greater Los Angeles Area,Food,201-500,96 employees on LinkedIn,491369
259,"Alto-Shaam, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=531785,http://www.alto-shaam.com,Greater Milwaukee Area,Food,201-500,255 employees on LinkedIn,531785
260,SnapAV,https://www.linkedin.com/sales/accounts/insights?companyId=771164,http://www.snapav.com,"Charlotte, North Carolina Area",Consumer Electronics,201-500,239 employees on LinkedIn,771164
261,Juice Press,https://www.linkedin.com/sales/accounts/insights?companyId=2659776,http://www.juicepress.com,Greater New York City Area,Food,501-1000,191 employees on LinkedIn,2659776
262,Independent Purchasing Cooperative,https://www.linkedin.com/sales/accounts/insights?companyId=102787,http://www.ipcoop.com,Miami/Fort Lauderdale Area,Food,201-500,218 employees on LinkedIn,102787
263,Welbilt Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=16177886,http://Welbilt.com,"Tampa/St. Petersburg, Florida Area",Food,1001-5000,517 employees on LinkedIn,16177886
264,Otis Spunkmeyer,https://www.linkedin.com/sales/accounts/insights?companyId=21606,http://www.spunkmeyer.com,San Francisco Bay Area,Food,1001-5000,301 employees on LinkedIn,21606
265,Sportsman's Guide,https://www.linkedin.com/sales/accounts/insights?companyId=57382,http://www.sportsmansguide.com,Greater Minneapolis-St. Paul Area,Sporting Goods,501-1000,219 employees on LinkedIn,57382
266,Labatt Food Service,https://www.linkedin.com/sales/accounts/insights?companyId=1107795,http://www.labattfood.com,"San Antonio, Texas Area",Food,1001-5000,440 employees on LinkedIn,1107795
267,Palermo's Pizza,https://www.linkedin.com/sales/accounts/insights?companyId=319203,http://www.palermospizza.com,Greater Milwaukee Area,Food,501-1000,237 employees on LinkedIn,319203
268,Brock,https://www.linkedin.com/sales/accounts/insights?companyId=201662,http://www.brockco.com,Greater Philadelphia Area,Food,501-1000,162 employees on LinkedIn,201662
269,"LALA U.S., Inc",https://www.linkedin.com/sales/accounts/insights?companyId=649080,http://www.lala-us.com,Dallas/Fort Worth Area,Food,201-500,471 employees on LinkedIn,649080
270,Balchem Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=250671,http://www.balchem.com,Greater New York City Area,Food,1001-5000,262 employees on LinkedIn,250671
271,FONA International,https://www.linkedin.com/sales/accounts/insights?companyId=42127,http://www.fona.com,Greater Chicago Area,Food,201-500,196 employees on LinkedIn,42127
272,Di Bruno Bros.,https://www.linkedin.com/sales/accounts/insights?companyId=271013,http://www.dibruno.com,Greater Philadelphia Area,Food,201-500,155 employees on LinkedIn,271013
273,Merchants Foodservice,https://www.linkedin.com/sales/accounts/insights?companyId=315834,http://merchantsfoodservice.com,"Hattiesburg, Mississippi Area",Food,501-1000,332 employees on LinkedIn,315834
274,Surly Brewing Co.,https://www.linkedin.com/sales/accounts/insights?companyId=3697931,http://www.surlybrewing.com,Greater Minneapolis-St. Paul Area,Food,201-500,118 employees on LinkedIn,3697931
275,uBreakiFix,https://www.linkedin.com/sales/accounts/insights?companyId=2518658,http://www.ubreakifix.com,"Orlando, Florida Area",Consumer Electronics,1001-5000,693 employees on LinkedIn,2518658
276,Rossignol,https://www.linkedin.com/sales/accounts/insights?companyId=36580,,United States,Sporting Goods,501-1000,181 employees on LinkedIn,36580
277,A'viands,https://www.linkedin.com/sales/accounts/insights?companyId=490832,http://www.aviands.com,Greater Minneapolis-St. Paul Area,Food,1001-5000,554 employees on LinkedIn,490832
278,The Boelter Companies,https://www.linkedin.com/sales/accounts/insights?companyId=594012,http://www.boelter.com,Greater Milwaukee Area,Food,501-1000,311 employees on LinkedIn,594012
279,Ecolab Food Safety Specialties,https://www.linkedin.com/sales/accounts/insights?companyId=1001546,http://www.foodsafety.net,United States,Food,501-1000,258 employees on LinkedIn,1001546
280,Crosman Corp.,https://www.linkedin.com/sales/accounts/insights?companyId=389418,http://crosman.com,"Rochester, New York Area",Sporting Goods,201-500,144 employees on LinkedIn,389418
281,United Sports Brands,https://www.linkedin.com/sales/accounts/insights?companyId=10209308,http://www.unitedspb.com,"Orange County, California Area",Sporting Goods,201-500,95 employees on LinkedIn,10209308
282,Establecimiento Las Marias,https://www.linkedin.com/sales/accounts/insights?companyId=100559,http://www.lasmarias.com.ar,United States,Food,1001-5000,300 employees on LinkedIn,100559
283,Green Chef,https://www.linkedin.com/sales/accounts/insights?companyId=4793662,http://www.greenchef.com,Greater Denver Area,Food,501-1000,148 employees on LinkedIn,4793662
284,Peerless-AV,https://www.linkedin.com/sales/accounts/insights?companyId=849802,http://www.peerless-av.com,Greater Chicago Area,Consumer Electronics,201-500,179 employees on LinkedIn,849802
285,Duke Manufacturing Co.,https://www.linkedin.com/sales/accounts/insights?companyId=67880,http://www.dukemfg.com,Greater St. Louis Area,Food,501-1000,269 employees on LinkedIn,67880
286,Nekter Juice Bar,https://www.linkedin.com/sales/accounts/insights?companyId=2949270,http://www.nekterjuicebar.com,"Orange County, California Area",Food,501-1000,274 employees on LinkedIn,2949270
287,"Prairie Farms Dairy, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=398220,http://www.prairiefarms.com,Greater St. Louis Area,Food,5001-10000,489 employees on LinkedIn,398220
288,Zingerman's,https://www.linkedin.com/sales/accounts/insights?companyId=109784,http://www.zingermanscommunity.com,Greater Detroit Area,Food,501-1000,245 employees on LinkedIn,109784
289,Door to Door Organics,https://www.linkedin.com/sales/accounts/insights?companyId=845704,http://www.doortodoororganics.com,Greater Denver Area,Food,201-500,91 employees on LinkedIn,845704
290,Firestone Walker Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=1138421,http://www.firestonebeer.com,"San Luis Obispo, California Area",Food,501-1000,214 employees on LinkedIn,1138421
291,Lipari Foods,https://www.linkedin.com/sales/accounts/insights?companyId=154203,http://www.liparifoods.com,Greater Detroit Area,Food,1001-5000,426 employees on LinkedIn,154203
292,Autel Robotics,https://www.linkedin.com/sales/accounts/insights?companyId=10355436,http://autelrobotics.com,United States,Consumer Electronics,201-500,51 employees on LinkedIn,10355436
293,Heidelberg Distributing,https://www.linkedin.com/sales/accounts/insights?companyId=68472,http://www.heidelbergdistributing.com,"Dayton, Ohio Area",Food,1001-5000,501 employees on LinkedIn,68472
294,DCI Cheese Company,https://www.linkedin.com/sales/accounts/insights?companyId=112989,http://www.dcicheeseco.com,Greater Milwaukee Area,Food,10001,41 employees on LinkedIn,112989
295,"Southern Foodservice Management, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=1694641,http://www.southernfoodservice.com,"Birmingham, Alabama Area",Food,1001-5000,178 employees on LinkedIn,1694641
296,Hornady Mfg Company,https://www.linkedin.com/sales/accounts/insights?companyId=454020,http://hornady.com,"Lincoln, Nebraska Area",Sporting Goods,201-500,123 employees on LinkedIn,454020
297,Pacific Cycle,https://www.linkedin.com/sales/accounts/insights?companyId=39433,http://www.pacific-cycle.com,"Madison, Wisconsin Area",Sporting Goods,201-500,185 employees on LinkedIn,39433
298,"Pulmuone Foods USA, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=1318584,http://www.wildwoodfoods.com,"Orange County, California Area",Food,201-500,114 employees on LinkedIn,1318584
299,Tootsie Roll Industries,https://www.linkedin.com/sales/accounts/insights?companyId=71716,http://www.tootsie.com,Greater Chicago Area,Food,1001-5000,238 employees on LinkedIn,71716
300,Gold Medal Products Company,https://www.linkedin.com/sales/accounts/insights?companyId=315942,http://www.gmpopcorn.com,"Cincinnati, Ohio Area",Food,201-500,209 employees on LinkedIn,315942
301,Stew Leonard's Farm Fresh Food,https://www.linkedin.com/sales/accounts/insights?companyId=47807,http://www.stewleonards.com,Greater New York City Area,Food,1001-5000,510 employees on LinkedIn,47807
302,"Global Franchise Group (GFG Management, LLC)",https://www.linkedin.com/sales/accounts/insights?companyId=1128229,http://www.globalfranchise.com,Greater Atlanta Area,Food,501-1000,87 employees on LinkedIn,1128229
303,Coastal Pacific Food Distributors,https://www.linkedin.com/sales/accounts/insights?companyId=1353568,http://www.cpfd.com,"Stockton, California Area",Food,501-1000,169 employees on LinkedIn,1353568
304,Massimo Zanetti Beverage USA,https://www.linkedin.com/sales/accounts/insights?companyId=36410,http://www.mzb-usa.com,"Norfolk, Virginia Area",Food,201-500,243 employees on LinkedIn,36410
305,2GIG,https://www.linkedin.com/sales/accounts/insights?companyId=1303098,http://www.2GIG.com,Greater Salt Lake City Area,Consumer Electronics,201-500,28 employees on LinkedIn,1303098
306,Culinary Services Group,https://www.linkedin.com/sales/accounts/insights?companyId=1282710,http://www.culinaryservicesgroup.com,"Baltimore, Maryland Area",Food,501-1000,144 employees on LinkedIn,1282710
307,Ultimate Electronics,https://www.linkedin.com/sales/accounts/insights?companyId=12421,http://www.ultimateelectronics.com,Greater Denver Area,Consumer Electronics,1001-5000,142 employees on LinkedIn,12421
308,Boyd Coffee Company,https://www.linkedin.com/sales/accounts/insights?companyId=38539,http://www.boyds.com,"Portland, Oregon Area",Food,201-500,182 employees on LinkedIn,38539
309,Scotsman Ice Systems,https://www.linkedin.com/sales/accounts/insights?companyId=56600,http://www.scotsman-ice.com,Greater Chicago Area,Food,201-500,158 employees on LinkedIn,56600
310,Easton Technical Products,https://www.linkedin.com/sales/accounts/insights?companyId=68225,http://www.eastonarchery.com,Greater Salt Lake City Area,Sporting Goods,201-500,108 employees on LinkedIn,68225
311,NuCO2,https://www.linkedin.com/sales/accounts/insights?companyId=64935,http://www.nuco2.com,United States,Food,501-1000,427 employees on LinkedIn,64935
312,Lyons Magnus,https://www.linkedin.com/sales/accounts/insights?companyId=357171,http://www.LyonsMagnus.com,"Fresno, California Area",Food,501-1000,296 employees on LinkedIn,357171
313,Great Lakes Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=2691799,http://www.greatlakesbrewing.com,"Cleveland/Akron, Ohio Area",Food,201-500,134 employees on LinkedIn,2691799
314,Spalding,https://www.linkedin.com/sales/accounts/insights?companyId=29999,http://www.spalding.com,"Bowling Green Area, KY",Sporting Goods,501-1000,161 employees on LinkedIn,29999
315,"The CORE Group, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=7581861,http://www.coregroupsales.com,Greater Los Angeles Area,Food,501-1000,412 employees on LinkedIn,7581861
316,Stampede Presentation Products,https://www.linkedin.com/sales/accounts/insights?companyId=95277,http://www.stampedeglobal.com/,"Buffalo/Niagara, New York Area",Consumer Electronics,201-500,165 employees on LinkedIn,95277
317,Agropur Ingredients,https://www.linkedin.com/sales/accounts/insights?companyId=1040158,http://www.agropuringredients.com,"La Crosse, Wisconsin Area",Food,201-500,143 employees on LinkedIn,1040158
318,Micro Matic - Beverage Dispensing,https://www.linkedin.com/sales/accounts/insights?companyId=2544093,http://www.micromatic.com/,"Tampa/St. Petersburg, Florida Area",Food,201-500,74 employees on LinkedIn,2544093
319,Fortitech Premixes,https://www.linkedin.com/sales/accounts/insights?companyId=134032,http://www.fortitech.com,"Albany, New York Area",Food,10001,100 employees on LinkedIn,134032
320,B,https://www.linkedin.com/sales/accounts/insights?companyId=87862,http://www.bowers-wilkins.com,San Francisco Bay Area,Consumer Electronics,501-1000,150 employees on LinkedIn,87862
321,Ebonite International,https://www.linkedin.com/sales/accounts/insights?companyId=504456,http://www.EBIbowling.com,"Clarksville, Tennessee Area",Sporting Goods,201-500,91 employees on LinkedIn,504456
323,TP-Link USA Corp.,https://www.linkedin.com/sales/accounts/insights?companyId=9407053,http://www.tp-link.com,"Orange County, California Area",Consumer Electronics,10001,76 employees on LinkedIn,9407053
322,Foxlink,https://www.linkedin.com/sales/accounts/insights?companyId=46785,http://www.foxlink.com,United States,Consumer Electronics,5001-10000,843 employees on LinkedIn,46785
324,Jets Pizza,https://www.linkedin.com/sales/accounts/insights?companyId=4012835,http://www.jetspizza.com,,Food,201-500,878 employees on LinkedIn,4012835
325,Polk Audio,https://www.linkedin.com/sales/accounts/insights?companyId=36459,http://www.polkaudio.com,United States,Consumer Electronics,201-500,54 employees on LinkedIn,36459
326,O. F. Mossberg,https://www.linkedin.com/sales/accounts/insights?companyId=147029,http://www.mossberg.com,Greater New York City Area,Sporting Goods,201-500,108 employees on LinkedIn,147029
327,"FBD Partnership, LP",https://www.linkedin.com/sales/accounts/insights?companyId=709136,http://www.fbdfrozen.com,"San Antonio, Texas Area",Food,201-500,153 employees on LinkedIn,709136
328,Unified Brands,https://www.linkedin.com/sales/accounts/insights?companyId=66286,http://www.unifiedbrands.net,"Jackson, Mississippi Area",Food,501-1000,252 employees on LinkedIn,66286
329,"Power Packaging, A DHL Company",https://www.linkedin.com/sales/accounts/insights?companyId=570623,http://powerpackaging.com/,Greater Chicago Area,Food,10001,212 employees on LinkedIn,570623
330,Maison Kayser USA,https://www.linkedin.com/sales/accounts/insights?companyId=3584157,http://www.maisonkayserusa.com,Greater New York City Area,Food,501-1000,202 employees on LinkedIn,3584157
331,Wilbur Curtis,https://www.linkedin.com/sales/accounts/insights?companyId=124232,http://www.wilburcurtis.com,Greater Los Angeles Area,Food,201-500,128 employees on LinkedIn,124232
332,Kettle Cuisine,https://www.linkedin.com/sales/accounts/insights?companyId=153394,http://www.kettlecuisine.com,Greater Boston Area,Food,201-500,145 employees on LinkedIn,153394
333,Jasco Products,https://www.linkedin.com/sales/accounts/insights?companyId=68899,http://www.byjasco.com,"Oklahoma City, Oklahoma Area",Consumer Electronics,201-500,241 employees on LinkedIn,68899
334,Glazier Foods Company,https://www.linkedin.com/sales/accounts/insights?companyId=115826,http://www.glazierfoods.com,"Houston, Texas Area",Food,501-1000,142 employees on LinkedIn,115826
335,US Beef Corp,https://www.linkedin.com/sales/accounts/insights?companyId=948932,http://www.usbeefcorp.com,"Tulsa, Oklahoma Area",Food,5001-10000,202 employees on LinkedIn,948932
336,Ala Carte Entertainment,https://www.linkedin.com/sales/accounts/insights?companyId=435824,http://www.aceplaces.com,Greater Chicago Area,Food,501-1000,183 employees on LinkedIn,435824
